1	digital09	2	2	3	digital	digital	1	4382146
0	digital02	1	1	2	digital	digital	1	4382146
0	digital03	1	1	2	digital	digital	1	4382146
0	digital04	1	1	2	digital	digital	1	4382146
0	shoes03	1	6	1	shoes	digital	1	4382146
0	shoes02	1	6	1	shoes	digital	1	4382146
0	shoes08	2	7	2	shoes	digital	1	4382146
0	skin01	1	3	1	skin	Unknown	Unknown	464340
0	skin05	1	4	2	skin	Unknown	Unknown	464340
0	skin09	1	5	3	skin	Unknown	Unknown	464340
0	digital01	1	1	2	digital	Unknown	Unknown	464340
0	digital05	1	1	1	digital	Unknown	Unknown	464340
0	shoes01	2	6	1	shoes	Unknown	Unknown	464340
0	shoes07	2	7	2	shoes	Unknown	Unknown	464340
0	shoes04	2	6	1	shoes	Unknown	Unknown	464340
0	shoes10	2	7	2	shoes	Unknown	Unknown	464340
0	digital09	2	2	3	digital	Unknown	Unknown	464340
0	skin01	1	3	1	skin	Unknown	Unknown	8052376
0	skin05	1	4	2	skin	Unknown	Unknown	8052376
0	skin09	1	5	3	skin	Unknown	Unknown	8052376
0	digital01	1	1	2	digital	Unknown	Unknown	8052376
0	digital05	1	1	1	digital	Unknown	Unknown	8052376
0	shoes01	2	6	1	shoes	Unknown	Unknown	8052376
0	shoes07	2	7	2	shoes	Unknown	Unknown	8052376
0	shoes04	2	6	1	shoes	Unknown	Unknown	8052376
0	shoes10	2	7	2	shoes	Unknown	Unknown	8052376
0	digital09	2	2	3	digital	Unknown	Unknown	8052376
0	skin01	1	3	1	skin	shoes	1	1364703
0	skin05	1	4	2	skin	shoes	1	1364703
0	skin09	1	5	3	skin	shoes	1	1364703
0	digital01	1	1	2	digital	shoes	1	1364703
0	digital05	1	1	1	digital	shoes	1	1364703
0	shoes01	2	6	1	shoes	shoes	1	1364703
1	shoes07	2	7	2	shoes	shoes	1	1364703
0	shoes04	2	6	1	shoes	shoes	1	1364703
0	shoes10	2	7	2	shoes	shoes	1	1364703
0	digital09	2	2	3	digital	shoes	1	1364703
0	skin01	1	3	1	skin	Unknown	Unknown	1814740
0	skin05	1	4	2	skin	Unknown	Unknown	1814740
0	skin09	1	5	3	skin	Unknown	Unknown	1814740
0	digital01	1	1	2	digital	Unknown	Unknown	1814740
0	digital05	1	1	1	digital	Unknown	Unknown	1814740
0	shoes01	2	6	1	shoes	Unknown	Unknown	1814740
0	shoes07	2	7	2	shoes	Unknown	Unknown	1814740
0	shoes04	2	6	1	shoes	Unknown	Unknown	1814740
0	shoes10	2	7	2	shoes	Unknown	Unknown	1814740
0	digital09	2	2	3	digital	Unknown	Unknown	1814740
0	skin01	1	3	1	skin	Unknown	Unknown	5551040
0	skin05	1	4	2	skin	Unknown	Unknown	5551040
0	skin09	1	5	3	skin	Unknown	Unknown	5551040
0	digital01	1	1	2	digital	Unknown	Unknown	5551040
0	digital05	1	1	1	digital	Unknown	Unknown	5551040
0	shoes01	2	6	1	shoes	Unknown	Unknown	5551040
0	shoes07	2	7	2	shoes	Unknown	Unknown	5551040
0	shoes04	2	6	1	shoes	Unknown	Unknown	5551040
0	shoes10	2	7	2	shoes	Unknown	Unknown	5551040
0	digital09	2	2	3	digital	Unknown	Unknown	5551040
0	skin01	1	3	1	skin	Unknown	Unknown	7663806
0	skin05	1	4	2	skin	Unknown	Unknown	7663806
0	skin09	1	5	3	skin	Unknown	Unknown	7663806
0	digital01	1	1	2	digital	Unknown	Unknown	7663806
0	digital05	1	1	1	digital	Unknown	Unknown	7663806
0	shoes01	2	6	1	shoes	Unknown	Unknown	7663806
0	shoes07	2	7	2	shoes	Unknown	Unknown	7663806
0	shoes04	2	6	1	shoes	Unknown	Unknown	7663806
0	shoes10	2	7	2	shoes	Unknown	Unknown	7663806
0	digital09	2	2	3	digital	Unknown	Unknown	7663806
0	skin01	1	3	1	skin	Unknown	Unknown	6897349
0	skin05	1	4	2	skin	Unknown	Unknown	6897349
0	skin09	1	5	3	skin	Unknown	Unknown	6897349
0	digital01	1	1	2	digital	Unknown	Unknown	6897349
0	digital05	1	1	1	digital	Unknown	Unknown	6897349
0	shoes01	2	6	1	shoes	Unknown	Unknown	6897349
0	shoes07	2	7	2	shoes	Unknown	Unknown	6897349
0	shoes04	2	6	1	shoes	Unknown	Unknown	6897349
0	shoes10	2	7	2	shoes	Unknown	Unknown	6897349
0	digital09	2	2	3	digital	Unknown	Unknown	6897349
0	skin01	1	3	1	skin	Unknown	Unknown	2292269
0	skin05	1	4	2	skin	Unknown	Unknown	2292269
0	skin09	1	5	3	skin	Unknown	Unknown	2292269
0	digital01	1	1	2	digital	Unknown	Unknown	2292269
0	digital05	1	1	1	digital	Unknown	Unknown	2292269
0	shoes01	2	6	1	shoes	Unknown	Unknown	2292269
0	shoes07	2	7	2	shoes	Unknown	Unknown	2292269
0	shoes04	2	6	1	shoes	Unknown	Unknown	2292269
0	shoes10	2	7	2	shoes	Unknown	Unknown	2292269
0	digital09	2	2	3	digital	Unknown	Unknown	2292269
0	skin01	1	3	1	skin	Unknown	Unknown	6158139
0	skin05	1	4	2	skin	Unknown	Unknown	6158139
0	skin09	1	5	3	skin	Unknown	Unknown	6158139
0	digital01	1	1	2	digital	Unknown	Unknown	6158139
0	digital05	1	1	1	digital	Unknown	Unknown	6158139
0	shoes01	2	6	1	shoes	Unknown	Unknown	6158139
0	shoes07	2	7	2	shoes	Unknown	Unknown	6158139
0	shoes04	2	6	1	shoes	Unknown	Unknown	6158139
0	shoes10	2	7	2	shoes	Unknown	Unknown	6158139
0	digital09	2	2	3	digital	Unknown	Unknown	6158139
0	skin01	1	3	1	skin	Unknown	Unknown	7678265
0	skin05	1	4	2	skin	Unknown	Unknown	7678265
0	skin09	1	5	3	skin	Unknown	Unknown	7678265
0	digital01	1	1	2	digital	Unknown	Unknown	7678265
0	digital05	1	1	1	digital	Unknown	Unknown	7678265
0	shoes01	2	6	1	shoes	Unknown	Unknown	7678265
0	shoes07	2	7	2	shoes	Unknown	Unknown	7678265
0	shoes04	2	6	1	shoes	Unknown	Unknown	7678265
0	shoes10	2	7	2	shoes	Unknown	Unknown	7678265
0	digital09	2	2	3	digital	Unknown	Unknown	7678265
0	skin01	1	3	1	skin	Unknown	Unknown	8224639
0	skin05	1	4	2	skin	Unknown	Unknown	8224639
0	skin09	1	5	3	skin	Unknown	Unknown	8224639
0	digital01	1	1	2	digital	Unknown	Unknown	8224639
0	digital05	1	1	1	digital	Unknown	Unknown	8224639
0	shoes01	2	6	1	shoes	Unknown	Unknown	8224639
0	shoes07	2	7	2	shoes	Unknown	Unknown	8224639
0	shoes04	2	6	1	shoes	Unknown	Unknown	8224639
0	shoes10	2	7	2	shoes	Unknown	Unknown	8224639
0	digital09	2	2	3	digital	Unknown	Unknown	8224639
0	skin01	1	3	1	skin	Unknown	Unknown	101278
0	skin05	1	4	2	skin	Unknown	Unknown	101278
0	skin09	1	5	3	skin	Unknown	Unknown	101278
0	digital01	1	1	2	digital	Unknown	Unknown	101278
0	digital05	1	1	1	digital	Unknown	Unknown	101278
0	shoes01	2	6	1	shoes	Unknown	Unknown	101278
0	shoes07	2	7	2	shoes	Unknown	Unknown	101278
0	shoes04	2	6	1	shoes	Unknown	Unknown	101278
0	shoes10	2	7	2	shoes	Unknown	Unknown	101278
0	digital09	2	2	3	digital	Unknown	Unknown	101278
0	skin01	1	3	1	skin	Unknown	Unknown	9182926
0	skin05	1	4	2	skin	Unknown	Unknown	9182926
0	skin09	1	5	3	skin	Unknown	Unknown	9182926
0	digital01	1	1	2	digital	Unknown	Unknown	9182926
0	digital05	1	1	1	digital	Unknown	Unknown	9182926
0	shoes01	2	6	1	shoes	Unknown	Unknown	9182926
0	shoes07	2	7	2	shoes	Unknown	Unknown	9182926
0	shoes04	2	6	1	shoes	Unknown	Unknown	9182926
0	shoes10	2	7	2	shoes	Unknown	Unknown	9182926
0	digital09	2	2	3	digital	Unknown	Unknown	9182926
0	skin01	1	3	1	skin	Unknown	Unknown	6922575
0	skin05	1	4	2	skin	Unknown	Unknown	6922575
0	skin09	1	5	3	skin	Unknown	Unknown	6922575
0	digital01	1	1	2	digital	Unknown	Unknown	6922575
0	digital05	1	1	1	digital	Unknown	Unknown	6922575
0	shoes01	2	6	1	shoes	Unknown	Unknown	6922575
0	shoes07	2	7	2	shoes	Unknown	Unknown	6922575
0	shoes04	2	6	1	shoes	Unknown	Unknown	6922575
0	shoes10	2	7	2	shoes	Unknown	Unknown	6922575
0	digital09	2	2	3	digital	Unknown	Unknown	6922575
0	skin01	1	3	1	skin	Unknown	Unknown	4273813
0	skin05	1	4	2	skin	Unknown	Unknown	4273813
0	skin09	1	5	3	skin	Unknown	Unknown	4273813
0	digital01	1	1	2	digital	Unknown	Unknown	4273813
0	digital05	1	1	1	digital	Unknown	Unknown	4273813
0	shoes01	2	6	1	shoes	Unknown	Unknown	4273813
0	shoes07	2	7	2	shoes	Unknown	Unknown	4273813
0	shoes04	2	6	1	shoes	Unknown	Unknown	4273813
0	shoes10	2	7	2	shoes	Unknown	Unknown	4273813
0	digital09	2	2	3	digital	Unknown	Unknown	4273813
0	skin01	1	3	1	skin	Unknown	Unknown	7055258
0	skin05	1	4	2	skin	Unknown	Unknown	7055258
0	skin09	1	5	3	skin	Unknown	Unknown	7055258
0	digital01	1	1	2	digital	Unknown	Unknown	7055258
0	digital05	1	1	1	digital	Unknown	Unknown	7055258
0	shoes01	2	6	1	shoes	Unknown	Unknown	7055258
0	shoes07	2	7	2	shoes	Unknown	Unknown	7055258
0	shoes04	2	6	1	shoes	Unknown	Unknown	7055258
0	shoes10	2	7	2	shoes	Unknown	Unknown	7055258
0	digital09	2	2	3	digital	Unknown	Unknown	7055258
0	skin01	1	3	1	skin	Unknown	Unknown	9253592
0	skin05	1	4	2	skin	Unknown	Unknown	9253592
0	skin09	1	5	3	skin	Unknown	Unknown	9253592
0	digital01	1	1	2	digital	Unknown	Unknown	9253592
0	digital05	1	1	1	digital	Unknown	Unknown	9253592
0	shoes01	2	6	1	shoes	Unknown	Unknown	9253592
0	shoes07	2	7	2	shoes	Unknown	Unknown	9253592
0	shoes04	2	6	1	shoes	Unknown	Unknown	9253592
0	shoes10	2	7	2	shoes	Unknown	Unknown	9253592
0	digital09	2	2	3	digital	Unknown	Unknown	9253592
0	skin01	1	3	1	skin	Unknown	Unknown	1784006
0	skin05	1	4	2	skin	Unknown	Unknown	1784006
0	skin09	1	5	3	skin	Unknown	Unknown	1784006
0	digital01	1	1	2	digital	Unknown	Unknown	1784006
0	digital05	1	1	1	digital	Unknown	Unknown	1784006
0	shoes01	2	6	1	shoes	Unknown	Unknown	1784006
0	shoes07	2	7	2	shoes	Unknown	Unknown	1784006
0	shoes04	2	6	1	shoes	Unknown	Unknown	1784006
0	shoes10	2	7	2	shoes	Unknown	Unknown	1784006
0	digital09	2	2	3	digital	Unknown	Unknown	1784006
0	skin01	1	3	1	skin	Unknown	Unknown	5164549
0	skin05	1	4	2	skin	Unknown	Unknown	5164549
0	skin09	1	5	3	skin	Unknown	Unknown	5164549
0	digital01	1	1	2	digital	Unknown	Unknown	5164549
0	digital05	1	1	1	digital	Unknown	Unknown	5164549
0	shoes01	2	6	1	shoes	Unknown	Unknown	5164549
0	shoes07	2	7	2	shoes	Unknown	Unknown	5164549
0	shoes04	2	6	1	shoes	Unknown	Unknown	5164549
0	shoes10	2	7	2	shoes	Unknown	Unknown	5164549
0	digital09	2	2	3	digital	Unknown	Unknown	5164549
0	skin01	1	3	1	skin	Unknown	Unknown	7486977
0	skin05	1	4	2	skin	Unknown	Unknown	7486977
0	skin09	1	5	3	skin	Unknown	Unknown	7486977
0	digital01	1	1	2	digital	Unknown	Unknown	7486977
0	digital05	1	1	1	digital	Unknown	Unknown	7486977
0	shoes01	2	6	1	shoes	Unknown	Unknown	7486977
0	shoes07	2	7	2	shoes	Unknown	Unknown	7486977
0	shoes04	2	6	1	shoes	Unknown	Unknown	7486977
0	shoes10	2	7	2	shoes	Unknown	Unknown	7486977
0	digital09	2	2	3	digital	Unknown	Unknown	7486977
0	skin01	1	3	1	skin	Unknown	Unknown	5639354
0	skin05	1	4	2	skin	Unknown	Unknown	5639354
0	skin09	1	5	3	skin	Unknown	Unknown	5639354
0	digital01	1	1	2	digital	Unknown	Unknown	5639354
0	digital05	1	1	1	digital	Unknown	Unknown	5639354
0	shoes01	2	6	1	shoes	Unknown	Unknown	5639354
0	shoes07	2	7	2	shoes	Unknown	Unknown	5639354
0	shoes04	2	6	1	shoes	Unknown	Unknown	5639354
0	shoes10	2	7	2	shoes	Unknown	Unknown	5639354
0	digital09	2	2	3	digital	Unknown	Unknown	5639354
0	skin01	1	3	1	skin	skin	0	6467875
0	skin05	1	4	2	skin	skin	0	6467875
0	skin09	1	5	3	skin	skin	0	6467875
0	digital01	1	1	2	digital	skin	0	6467875
0	digital05	1	1	1	digital	skin	0	6467875
0	shoes01	2	6	1	shoes	skin	0	6467875
0	shoes07	2	7	2	shoes	skin	0	6467875
1	shoes04	2	6	1	shoes	skin	0	6467875
0	shoes10	2	7	2	shoes	skin	0	6467875
0	digital09	2	2	3	digital	skin	0	6467875
0	skin01	1	3	1	skin	Unknown	Unknown	278473
0	skin05	1	4	2	skin	Unknown	Unknown	278473
0	skin09	1	5	3	skin	Unknown	Unknown	278473
0	digital01	1	1	2	digital	Unknown	Unknown	278473
0	digital05	1	1	1	digital	Unknown	Unknown	278473
0	shoes01	2	6	1	shoes	Unknown	Unknown	278473
0	shoes07	2	7	2	shoes	Unknown	Unknown	278473
0	shoes04	2	6	1	shoes	Unknown	Unknown	278473
0	shoes10	2	7	2	shoes	Unknown	Unknown	278473
0	digital09	2	2	3	digital	Unknown	Unknown	278473
0	skin01	1	3	1	skin	Unknown	Unknown	4184456
0	skin05	1	4	2	skin	Unknown	Unknown	4184456
0	skin09	1	5	3	skin	Unknown	Unknown	4184456
0	digital01	1	1	2	digital	Unknown	Unknown	4184456
0	digital05	1	1	1	digital	Unknown	Unknown	4184456
0	shoes01	2	6	1	shoes	Unknown	Unknown	4184456
0	shoes07	2	7	2	shoes	Unknown	Unknown	4184456
0	shoes04	2	6	1	shoes	Unknown	Unknown	4184456
0	shoes10	2	7	2	shoes	Unknown	Unknown	4184456
0	digital09	2	2	3	digital	Unknown	Unknown	4184456
0	skin01	1	3	1	skin	Unknown	Unknown	695142
0	skin05	1	4	2	skin	Unknown	Unknown	695142
0	skin09	1	5	3	skin	Unknown	Unknown	695142
0	digital01	1	1	2	digital	Unknown	Unknown	695142
0	digital05	1	1	1	digital	Unknown	Unknown	695142
0	shoes01	2	6	1	shoes	Unknown	Unknown	695142
0	shoes07	2	7	2	shoes	Unknown	Unknown	695142
0	shoes04	2	6	1	shoes	Unknown	Unknown	695142
0	shoes10	2	7	2	shoes	Unknown	Unknown	695142
0	digital09	2	2	3	digital	Unknown	Unknown	695142
0	skin01	1	3	1	skin	Unknown	Unknown	3209179
0	skin05	1	4	2	skin	Unknown	Unknown	3209179
0	skin09	1	5	3	skin	Unknown	Unknown	3209179
0	digital01	1	1	2	digital	Unknown	Unknown	3209179
0	digital05	1	1	1	digital	Unknown	Unknown	3209179
0	shoes01	2	6	1	shoes	Unknown	Unknown	3209179
0	shoes07	2	7	2	shoes	Unknown	Unknown	3209179
0	shoes04	2	6	1	shoes	Unknown	Unknown	3209179
0	shoes10	2	7	2	shoes	Unknown	Unknown	3209179
0	digital09	2	2	3	digital	Unknown	Unknown	3209179
0	skin01	1	3	1	skin	Unknown	Unknown	315626
0	skin05	1	4	2	skin	Unknown	Unknown	315626
0	skin09	1	5	3	skin	Unknown	Unknown	315626
0	digital01	1	1	2	digital	Unknown	Unknown	315626
0	digital05	1	1	1	digital	Unknown	Unknown	315626
0	shoes01	2	6	1	shoes	Unknown	Unknown	315626
0	shoes07	2	7	2	shoes	Unknown	Unknown	315626
0	shoes04	2	6	1	shoes	Unknown	Unknown	315626
0	shoes10	2	7	2	shoes	Unknown	Unknown	315626
0	digital09	2	2	3	digital	Unknown	Unknown	315626
0	skin01	1	3	1	skin	Unknown	Unknown	2155662
0	skin05	1	4	2	skin	Unknown	Unknown	2155662
0	skin09	1	5	3	skin	Unknown	Unknown	2155662
0	digital01	1	1	2	digital	Unknown	Unknown	2155662
0	digital05	1	1	1	digital	Unknown	Unknown	2155662
0	shoes01	2	6	1	shoes	Unknown	Unknown	2155662
0	shoes07	2	7	2	shoes	Unknown	Unknown	2155662
0	shoes04	2	6	1	shoes	Unknown	Unknown	2155662
0	shoes10	2	7	2	shoes	Unknown	Unknown	2155662
0	digital09	2	2	3	digital	Unknown	Unknown	2155662
0	shoes03	1	6	1	shoes	shoes	1	1364703
0	shoes02	1	6	1	shoes	shoes	1	1364703
0	shoes08	1	7	2	shoes	shoes	1	1364703
0	digital02	1	1	2	digital	shoes	1	1364703
0	digital03	1	1	2	digital	shoes	1	1364703
0	digital04	2	1	2	digital	shoes	1	1364703
0	skin01	1	3	1	skin	Unknown	Unknown	3516259
0	skin05	1	4	2	skin	Unknown	Unknown	3516259
0	skin09	1	5	3	skin	Unknown	Unknown	3516259
0	digital01	1	1	2	digital	Unknown	Unknown	3516259
0	digital05	1	1	1	digital	Unknown	Unknown	3516259
0	shoes01	2	6	1	shoes	Unknown	Unknown	3516259
0	shoes07	2	7	2	shoes	Unknown	Unknown	3516259
0	shoes04	2	6	1	shoes	Unknown	Unknown	3516259
0	shoes10	2	7	2	shoes	Unknown	Unknown	3516259
0	digital09	2	2	3	digital	Unknown	Unknown	3516259
0	skin01	1	3	1	skin	Unknown	Unknown	4348272
0	skin05	1	4	2	skin	Unknown	Unknown	4348272
0	skin09	1	5	3	skin	Unknown	Unknown	4348272
0	digital01	1	1	2	digital	Unknown	Unknown	4348272
0	digital05	1	1	1	digital	Unknown	Unknown	4348272
0	shoes01	2	6	1	shoes	Unknown	Unknown	4348272
0	shoes07	2	7	2	shoes	Unknown	Unknown	4348272
0	shoes04	2	6	1	shoes	Unknown	Unknown	4348272
0	shoes10	2	7	2	shoes	Unknown	Unknown	4348272
0	digital09	2	2	3	digital	Unknown	Unknown	4348272
0	skin01	1	3	1	skin	digital	1	6973794
0	skin05	1	4	2	skin	digital	1	6973794
0	skin09	1	5	3	skin	digital	1	6973794
0	digital01	1	1	2	digital	digital	1	6973794
0	digital05	1	1	1	digital	digital	1	6973794
0	shoes01	2	6	1	shoes	digital	1	6973794
1	shoes07	2	7	2	shoes	digital	1	6973794
0	shoes04	2	6	1	shoes	digital	1	6973794
0	shoes10	2	7	2	shoes	digital	1	6973794
0	digital09	2	2	3	digital	digital	1	6973794
0	shoes03	1	6	1	shoes	digital	1	6973794
0	shoes02	1	6	1	shoes	digital	1	6973794
0	shoes08	1	7	2	shoes	digital	1	6973794
1	digital02	1	1	2	digital	digital	1	6973794
1	digital03	1	1	2	digital	digital	1	6973794
0	digital04	2	1	2	digital	digital	1	6973794
0	skin01	1	3	1	skin	skin	1	9005365
1	skin05	1	4	2	skin	skin	1	9005365
0	skin09	1	5	3	skin	skin	1	9005365
1	digital01	1	1	2	digital	skin	1	9005365
0	digital05	1	1	1	digital	skin	1	9005365
0	shoes01	2	6	1	shoes	skin	1	9005365
1	shoes07	2	7	2	shoes	skin	1	9005365
0	shoes04	2	6	1	shoes	skin	1	9005365
0	shoes10	2	7	2	shoes	skin	1	9005365
0	digital09	2	2	3	digital	skin	1	9005365
0	skin01	1	3	1	skin	Unknown	Unknown	389973
0	skin05	1	4	2	skin	Unknown	Unknown	389973
0	skin09	1	5	3	skin	Unknown	Unknown	389973
0	digital01	1	1	2	digital	Unknown	Unknown	389973
0	digital05	1	1	1	digital	Unknown	Unknown	389973
0	shoes01	2	6	1	shoes	Unknown	Unknown	389973
0	shoes07	2	7	2	shoes	Unknown	Unknown	389973
0	shoes04	2	6	1	shoes	Unknown	Unknown	389973
0	shoes10	2	7	2	shoes	Unknown	Unknown	389973
0	digital09	2	2	3	digital	Unknown	Unknown	389973
0	skin01	1	3	1	skin	Unknown	Unknown	2174449
0	skin05	1	4	2	skin	Unknown	Unknown	2174449
0	skin09	1	5	3	skin	Unknown	Unknown	2174449
0	digital01	1	1	2	digital	Unknown	Unknown	2174449
0	digital05	1	1	1	digital	Unknown	Unknown	2174449
0	shoes01	2	6	1	shoes	Unknown	Unknown	2174449
0	shoes07	2	7	2	shoes	Unknown	Unknown	2174449
0	shoes04	2	6	1	shoes	Unknown	Unknown	2174449
0	shoes10	2	7	2	shoes	Unknown	Unknown	2174449
0	digital09	2	2	3	digital	Unknown	Unknown	2174449
0	skin01	1	3	1	skin	Unknown	Unknown	260593
0	skin05	1	4	2	skin	Unknown	Unknown	260593
0	skin09	1	5	3	skin	Unknown	Unknown	260593
0	digital01	1	1	2	digital	Unknown	Unknown	260593
0	digital05	1	1	1	digital	Unknown	Unknown	260593
0	shoes01	2	6	1	shoes	Unknown	Unknown	260593
0	shoes07	2	7	2	shoes	Unknown	Unknown	260593
0	shoes04	2	6	1	shoes	Unknown	Unknown	260593
0	shoes10	2	7	2	shoes	Unknown	Unknown	260593
0	digital09	2	2	3	digital	Unknown	Unknown	260593
0	skin01	1	3	1	skin	Unknown	Unknown	861355
0	skin05	1	4	2	skin	Unknown	Unknown	861355
0	skin09	1	5	3	skin	Unknown	Unknown	861355
0	digital01	1	1	2	digital	Unknown	Unknown	861355
0	digital05	1	1	1	digital	Unknown	Unknown	861355
0	shoes01	2	6	1	shoes	Unknown	Unknown	861355
0	shoes07	2	7	2	shoes	Unknown	Unknown	861355
0	shoes04	2	6	1	shoes	Unknown	Unknown	861355
0	shoes10	2	7	2	shoes	Unknown	Unknown	861355
0	digital09	2	2	3	digital	Unknown	Unknown	861355
0	skin01	1	3	1	skin	Unknown	Unknown	2189754
0	skin05	1	4	2	skin	Unknown	Unknown	2189754
0	skin09	1	5	3	skin	Unknown	Unknown	2189754
0	digital01	1	1	2	digital	Unknown	Unknown	2189754
0	digital05	1	1	1	digital	Unknown	Unknown	2189754
0	shoes01	2	6	1	shoes	Unknown	Unknown	2189754
0	shoes07	2	7	2	shoes	Unknown	Unknown	2189754
0	shoes04	2	6	1	shoes	Unknown	Unknown	2189754
0	shoes10	2	7	2	shoes	Unknown	Unknown	2189754
0	digital09	2	2	3	digital	Unknown	Unknown	2189754
0	skin01	1	3	1	skin	Unknown	Unknown	8703459
0	skin05	1	4	2	skin	Unknown	Unknown	8703459
0	skin09	1	5	3	skin	Unknown	Unknown	8703459
0	digital01	1	1	2	digital	Unknown	Unknown	8703459
0	digital05	1	1	1	digital	Unknown	Unknown	8703459
0	shoes01	2	6	1	shoes	Unknown	Unknown	8703459
0	shoes07	2	7	2	shoes	Unknown	Unknown	8703459
0	shoes04	2	6	1	shoes	Unknown	Unknown	8703459
0	shoes10	2	7	2	shoes	Unknown	Unknown	8703459
0	digital09	2	2	3	digital	Unknown	Unknown	8703459
0	skin01	1	3	1	skin	Unknown	Unknown	7510881
0	skin05	1	4	2	skin	Unknown	Unknown	7510881
0	skin09	1	5	3	skin	Unknown	Unknown	7510881
0	digital01	1	1	2	digital	Unknown	Unknown	7510881
0	digital05	1	1	1	digital	Unknown	Unknown	7510881
0	shoes01	2	6	1	shoes	Unknown	Unknown	7510881
0	shoes07	2	7	2	shoes	Unknown	Unknown	7510881
0	shoes04	2	6	1	shoes	Unknown	Unknown	7510881
0	shoes10	2	7	2	shoes	Unknown	Unknown	7510881
0	digital09	2	2	3	digital	Unknown	Unknown	7510881
0	skin01	1	3	1	skin	Unknown	Unknown	7513743
0	skin05	1	4	2	skin	Unknown	Unknown	7513743
0	skin09	1	5	3	skin	Unknown	Unknown	7513743
0	digital01	1	1	2	digital	Unknown	Unknown	7513743
0	digital05	1	1	1	digital	Unknown	Unknown	7513743
0	shoes01	2	6	1	shoes	Unknown	Unknown	7513743
0	shoes07	2	7	2	shoes	Unknown	Unknown	7513743
0	shoes04	2	6	1	shoes	Unknown	Unknown	7513743
0	shoes10	2	7	2	shoes	Unknown	Unknown	7513743
0	digital09	2	2	3	digital	Unknown	Unknown	7513743
0	skin01	1	3	1	skin	Unknown	Unknown	7636596
0	skin05	1	4	2	skin	Unknown	Unknown	7636596
0	skin09	1	5	3	skin	Unknown	Unknown	7636596
0	digital01	1	1	2	digital	Unknown	Unknown	7636596
0	digital05	1	1	1	digital	Unknown	Unknown	7636596
0	shoes01	2	6	1	shoes	Unknown	Unknown	7636596
0	shoes07	2	7	2	shoes	Unknown	Unknown	7636596
0	shoes04	2	6	1	shoes	Unknown	Unknown	7636596
0	shoes10	2	7	2	shoes	Unknown	Unknown	7636596
0	digital09	2	2	3	digital	Unknown	Unknown	7636596
0	skin01	1	3	1	skin	Unknown	Unknown	5232080
0	skin05	1	4	2	skin	Unknown	Unknown	5232080
0	skin09	1	5	3	skin	Unknown	Unknown	5232080
0	digital01	1	1	2	digital	Unknown	Unknown	5232080
0	digital05	1	1	1	digital	Unknown	Unknown	5232080
0	shoes01	2	6	1	shoes	Unknown	Unknown	5232080
0	shoes07	2	7	2	shoes	Unknown	Unknown	5232080
0	shoes04	2	6	1	shoes	Unknown	Unknown	5232080
0	shoes10	2	7	2	shoes	Unknown	Unknown	5232080
0	digital09	2	2	3	digital	Unknown	Unknown	5232080
0	skin01	1	3	1	skin	Unknown	Unknown	5605229
0	skin05	1	4	2	skin	Unknown	Unknown	5605229
0	skin09	1	5	3	skin	Unknown	Unknown	5605229
0	digital01	1	1	2	digital	Unknown	Unknown	5605229
0	digital05	1	1	1	digital	Unknown	Unknown	5605229
0	shoes01	2	6	1	shoes	Unknown	Unknown	5605229
0	shoes07	2	7	2	shoes	Unknown	Unknown	5605229
